cert,docket,rssdhcr,fed_rssd,hctmult,name,city,stalp,zip,repdte,bkclass,nimy,roa,ntlnlsr,rbc1aaj,rbcrwaj
2608,12246,1115406,863607,0,The National Grand Bank of Marblehead,Marblehead,MA,1945,12/31/2016,N,3.36760803771053,0.862299215202716,-4.87753831528053E-03,10.9535508344047,20.7701980328772
2615,13190,2651581,879000,0,The Milford National Bank and Trust Company,Milford,MA,1757,12/31/2016,N,3.63025741216612,0.584456735388904,6.43503619033527E-02,8.90021185702659,12.8049682701476
2616,0,0,881900,0,Millbury National Bank,Millbury,MA,1527,12/31/2016,N,4.38976689475661,0.48260021352783,0.391175089970271,10.4618232707798,17.3224643361028
2682,12369,2262503,798512,0,The First National Bank of Brooksville,Brooksville,KY,41004,12/31/2016,N,3.35841474944847,0.551116009920088,5.21300331547011E-02,10.9174094817386,23.6692908283928
2691,11866,1071463,647218,0,Cumberland Valley National Bank & Trust Company,East Bernstadt,KY,40729,12/31/2016,N,3.39679701212172,0.383086886125644,2.20759323770039E-02,10.1748269766337,14.6574141447879
2695,9632,1823747,610913,0,The First National Bank of Grayson,Grayson,KY,41143,12/31/2016,N,3.8328328167574,1.06703715176224,0.11683743608104,10.0754914103245,18.5368815137104
2698,0,1132168,620015,0,The First National Bank of Jackson,Jackson,KY,41339,12/31/2016,N,2.72870902837124,1.37572271299856E-02,7.60013173561675E-03,13.8227513227513,35.0414814135766
2700,10561,1247987,702612,0,First Southern National Bank,Lancaster,KY,40444,12/31/2016,N,4.05142286827786,0.849398767239256,5.40876151756326E-02,8.41129597301887,14.8235831301308
2704,9547,1071409,717513,0,First National Bank and Trust,London,KY,40741,12/31/2016,N,3.38413425721288,0.459751253352648,-5.89366518306379E-02,10.8491673092858,18.7223237234075
2708,11148,1427220,719610,0,The First National Bank of Manchester,Manchester,KY,40962,12/31/2016,N,3.19585726838634,0.601001301250524,-0.468055230517201,12.4560806981752,26.9347584837334
2710,9223,1070998,961811,0,"First State Financial, Inc.",Middlesboro,KY,40965,12/31/2016,NM,4.16099910261784,1.01630801822321,1.63987942691172E-02,9.24250238806608,13.390293806054
2711,10648,1070420,786210,0,"Traditional Bank, Inc.",Mount Sterling,KY,40353,12/31/2016,NM,3.58035022178594,1.87041819380666,0.166546017717951,10.0297482516346,14.6737856309851
2718,11286,1071623,495419,0,"Citizens Bank of Kentucky, Inc.",Paintsville,KY,41240,12/31/2016,SM,3.41153412442908,0.930079767860636,1.62199330232623E-02,11.2186927948716,17.5153852933705
2720,9685,1070644,509811,1,"Community Trust Bank, Inc.",Pikeville,KY,41501,12/31/2016,SM,3.7720978444721,1.17672635684841,0.275608424553214,12.1941345773028,17.7075774058169
2721,10796,1071043,511618,0,"The First Commonwealth Bank of Prestonsburg, Inc.",Prestonsburg,KY,41653,12/31/2016,NM,3.3001617036133,1.38399765220639,0.211898154440143,10.7039181024608,22.0469334118009
2723,11168,2896207,472018,0,The Salyersville National Bank,Salyersville,KY,41465,12/31/2016,N,3.34481018932387,0.787656360431551,0.138517173656012,13.9696357324214,30.1148301093965
2725,0,1070484,410917,0,The Citizens National Bank of Somerset,Somerset,KY,42501,12/31/2016,N,3.76269492705849,1.31096946074362,0.411121771421472,10.802776543418,19.4169962596033
2733,13402,1096297,825940,0,Bank of Buffalo,Buffalo,KY,42716,12/31/2016,SM,3.77217142841229,2.16572205729043,0.204634859187142,10.2636462038039,17.678586560461
2735,14512,2744849,907444,0,The First National Bank of Carrollton,Carrollton,KY,41008,12/31/2016,N,3.89127150692987,1.4122476723355,6.47856745916343E-02,12.2928097577762,21.479338323165
2738,9695,2022444,721949,0,"First & Farmers National Bank, Inc.",Somerset,KY,42501,12/31/2016,N,3.8586173316955,0.999924142309028,0.130111736306881,10.8203530200839,15.7490606110113
2740,11804,1119244,785147,0,The Farmers National Bank of Danville,Danville,KY,40422,12/31/2016,N,3.5826420990302,1.09476439499851,0.126814327771696,11.2460593365595,17.5486073017614
2750,0,1928633,553944,1,The Lincoln National Bank of Hodgenville,Hodgenville,KY,42748,12/31/2016,N,4.08918157569797,0.863662696587095,3.83046932088726E-02,12.9057656562897,21.2010736971974
2753,9453,1098639,641449,0,The Citizens National Bank of Lebanon,Lebanon,KY,40033,12/31/2016,N,2.88127034493122,1.10521626106647,0,9.96087316316775,20.8984023678315
2754,13581,1098451,575348,0,The Farmers National Bank of Lebanon,Lebanon,KY,40033,12/31/2016,N,3.43214215161314,0.474040675999525,3.05214385526219,10.1627948428495,17.5537847317633
2759,11861,1119347,400141,0,"FNB Bank, Inc.",Mayfield,KY,42066,12/31/2016,NM,3.81049652383908,1.11191960546284,0.013044839461509,8.9445772247357,13.1259996880515
2762,11484,1097566,466549,1,First Farmers Bank and Trust Company,Owenton,KY,40359,12/31/2016,NM,4.45159997227701,1.26751643186908,4.75431510694945E-02,11.7770217220623,14.3841911764706
2765,9952,1098554,46941,0,Farmers Bank and Trust Company,Princeton,KY,42445,12/31/2016,NM,4.18109291989738,1.64483086989829,1.96093811279316E-02,15.0599590051486,21.4657077249686
2767,15385,1099140,173641,1,The First National Bank of Russell Springs,Russell Springs,KY,42642,12/31/2016,N,3.43061186353924,0.649292158952726,0.470818040871386,12.207247624105,23.2505773672055
2769,11192,1248144,183846,0,The Farmers National Bank of Scottsville,Scottsville,KY,42164,12/31/2016,N,3.74249469944291,1.02336777497086,0.015457224706828,14.6954379613885,21.0694647687464
2777,0,1136689,929932,0,MidSouth Bank,Dothan,AL,36301,12/31/2016,NM,2.98828198859274,0.724848563236974,3.24984481990985E-03,10.7148257444577,15.5229920334123
2779,0,1141302,670430,0,The First National Bank and Trust,Atmore,AL,36502,12/31/2016,N,3.550680603854,0.762738802644567,4.71400287411327E-02,12.2963523243828,19.1610430275873
2784,0,1082889,533535,0,First Bank of Boaz,Boaz,AL,35957,12/31/2016,NM,3.23600309044591,1.55206852934425,3.41876445852469E-02,17.2410943856596,33.0498397974095
2786,0,1245684,465337,0,The First National Bank of Brundidge,Brundidge,AL,36010,12/31/2016,N,3.60815868351732,0.575229501546466,-0.143128274304357,13.7192687315666,24.6559174928278
2787,12388,1836475,466932,0,Community Neighbor Bank,Camden,AL,36726,12/31/2016,NM,4.48710559683115,0.965501286402197,0.22000223100854,14.1430854030954,23.1320473258552
2794,14685,3013793,496434,0,The First National Bank of Dozier,Dozier,AL,36028,12/31/2016,N,2.75578834593179,0.637833723716159,0,12.638700947226,32.3365365230831
2804,0,1084052,112332,0,The First National Bank of Hartford,Hartford,AL,36344,12/31/2016,N,3.65328446356917,0.838213266584884,0.33310547993213,13.3976824477813,24.7433501078361
2805,11114,2081834,117038,0,HNB First Bank,Headland,AL,36345,12/31/2016,NM,3.41796139182326,0.895078610879149,-1.32526511928711E-03,10.7707199032063,17.5187905809548
2824,14401,1137828,441434,0,FNB Bank,Scottsboro,AL,35768,12/31/2016,NM,4.31530939257815,1.26944160165294,5.77048282624718E-02,12.9144001370626,17.8168104418533
2828,10482,2848653,244037,0,Friend Bank,Slocomb,AL,36375,12/31/2016,NM,4.19337546207453,1.12475594918084,0.346329906842274,8.84727723150796,16.3413012010485
2829,12485,1869987,246134,0,First Southern State Bank,Stevenson,AL,35772,12/31/2016,NM,3.44726807799403,0.958063685048335,0.230120031055033,9.44012031551491,17.4652192195179
2832,14230,1135356,257233,0,The First  Bank of Alabama,Talladega,AL,35160,12/31/2016,NM,3.64928332634029,1.52639212101483,0.159492615491903,15.2605034287525,25.0994144468831
2838,13531,2685577,139133,0,AmeriFirst Bank,Union Springs,AL,36089,12/31/2016,NM,3.93394151372012,0.393543994855001,-0.114569870536046,10.2419333561987,14.4289036375673
2850,0,2142306,307062,0,Farmers Bank,Buhl,ID,83316,12/31/2016,NM,3.00841797761607,0.908480378891609,-2.68011728193226E-02,13.9046776363216,25.589133005197
2945,0,3658729,479071,0,State Bank Northwest,Spokane Valley,WA,99216,12/31/2016,NM,4.03690798732741,0.883228711054497,0,9.85390883968138,15.8800444901471
2987,13311,1141870,69678,0,Baker-Boyer National Bank,Walla Walla,WA,99362,12/31/2016,N,3.29255784450101,0.960832894498304,0.200980702375397,8.48791757894878,16.5765793061657
3014,13333,1838590,68859,1,The First National Bank of Durango,Durango,CO,81302,12/31/2016,N,2.83583804525583,0.770247451198375,-0.358106240779737,8.07212106930371,13.9475217500695
3017,9798,1062760,247551,0,High Plains Bank,Flagler,CO,80815,12/31/2016,SM,5.09444421537771,1.69113331108221,0.10355475222172,9.5968099871075,13.0222955521194
3018,0,2561167,306056,0,The First National Bank of Fleming,Fleming,CO,80728,12/31/2016,N,4.93472959403242,0.985842091548684,6.91599723360111E-02,11.2605042016807,19.0097799511002
3019,11685,1067233,249658,0,Rocky Mountain Bank & Trust,Florence,CO,81226,12/31/2016,NM,4.07775570346505,-8.96603110903621E-02,0.1938874432369,8.35181427829944,13.4086421453827
3029,0,1998702,276551,0,The First National Bank of Hugo,Hugo,CO,80821,12/31/2016,N,4.14405959468575,1.20035076118051,1.32067684688403E-02,12.1042498573873,24.257308356763
3031,15775,1051081,444556,1,Points West Community Bank,Julesburg,CO,80737,12/31/2016,NM,4.41200702284698,2.09086096573972,1.32563053616453E-03,9.5123550310537,14.7704603379378
3034,11418,1064027,513256,0,The First National Bank of Las Animas,Las Animas,CO,81054,12/31/2016,N,4.53660144816298,2.37538938459579,4.41962247503724E-02,11.4828948330936,15.0422077565672
3047,0,3556375,587752,0,First Colorado National Bank,Paonia,CO,81428,12/31/2016,N,5.54343114815181,2.65200258699435,0.436236731132761,17.7812745869394,21.0846359130766
3063,52256,1062528,357553,1,First Pioneer National Bank,Wray,CO,80758,12/31/2016,N,3.24486821328799,0.938121308588853,1.30375425349825E-02,13.0329213098984,20.0459654841001
3066,0,1102312,470050,1,"First Financial Bank, National Association",Abilene,TX,79601,12/31/2016,N,3.68967456557752,1.51334854463042,0.18877771247844,9.10329388605732,15.8382743314149
3067,0,1246926,340751,0,The First National Bank of Albany,Albany,TX,76430,12/31/2016,N,3.38529403772109,1.83383108279703,0.519152787343686,10.9634617093325,19.0775156475686
3075,0,1108323,362155,0,The First National Bank of Anderson,Anderson,TX,77830,12/31/2016,N,3.74952159214135,0.782289778441563,-1.32874767745979E-02,10.7145702710819,17.9307384087006
3076,0,3140288,122854,0,Independent Bank,Mckinney,TX,75070,12/31/2016,NM,3.91389299352689,1.16352993346684,0.114583017129177,9.64611978717617,11.1850841247785
3078,0,1103702,366359,0,The First National Bank of Anson,Anson,TX,79501,12/31/2016,N,4.33248360426327,0.396406359823716,0.108786870978771,9.48567908838928,17.6799524092802
3079,0,0,138257,0,The First National Bank of Aspermont,Aspermont,TX,79502,12/31/2016,N,2.33900955750037,1.13512837532346,0.512586854994874,17.3420071241032,54.193252003471
3086,12868,1105751,75558,1,"First Bank Texas, SSB",Baird,TX,79504,12/31/2016,SB,4.81596129441953,0.984502527495935,0.227894773197989,9.41929022724707,11.9935057404616
3087,0,1106990,160454,1,The First National Bank of Ballinger,Ballinger,TX,76821,12/31/2016,N,4.03895450100395,1.15871833583174,1.66991604497084E-02,10.1818406559448,16.4383281112408
3091,13670,2410304,18050,0,The First National Bank of Bastrop,Bastrop,TX,78602,12/31/2016,N,3.93249721194077,1.74685020451462,3.97525472472732E-02,10.4055769044785,17.9993328991884
3095,0,1130771,28255,0,The First National Bank of Beeville,Beeville,TX,78102,12/31/2016,N,4.1389577351885,0.991449967941328,3.13570619687218E-03,9.66137778410488,13.1654113742261
3098,0,1104567,89957,0,"Cendera Bank, National Association",Bells,TX,75414,12/31/2016,N,4.36611484222384,0.281005604280784,-3.67598406093311E-03,10.7635613578337,18.0110843467873
3099,0,2112439,91754,1,The First National Bank of Bellville,Bellville,TX,77418,12/31/2016,N,2.61194585992008,1.35901918039838,3.47774797734178E-02,10.3575965275917,26.0816787282736
3103,0,1110278,169354,0,The State National Bank of Big Spring,Big Spring,TX,79720,12/31/2016,N,1.77268372513479,0.498380965789103,-2.17602599625724E-02,10.0553417814602,33.6611921395596
3105,12801,3174005,219259,0,The Blanco National Bank,Blanco,TX,78606,12/31/2016,N,4.03982346532622,1.06836099641348,0.162031459030969,9.9415236196071,19.672688374139
3108,16061,1416578,100357,0,"Legend Bank, N.A.",Bowie,TX,76230,12/31/2016,N,4.46705551080265,1.58396686034407,0.220569606104413,10.2132170847902,14.6214735400258
3109,0,1106990,101952,1,The Brady National Bank,Brady,TX,76825,12/31/2016,N,2.74569001224193,0.758073087623871,-0.011604877143034,9.0303685366619,17.944587628866
3110,0,1103207,42354,0,The Commercial National Bank of Brady,Brady,TX,76825,12/31/2016,N,3.80187352513527,1.7371822532923,6.41413778594226E-03,11.1182623692465,20.2250920928639
3113,12346,1108789,227357,0,The Brenham National Bank,Brenham,TX,77833,12/31/2016,N,3.43742563261853,1.23896224284848,4.77852884115215E-03,9.94186952643395,16.0922876732896
3116,0,3641767,3607062,0,Lone Star State  Bank of West Texas,Lubbock,TX,79424,12/31/2016,SM,3.77891167235554,0.38572806171649,0.986665644877002,10.8860450001934,13.4075909314371
3121,13255,1109544,239659,0,First Bank,Burkburnett,TX,76354,12/31/2016,NM,5.05162877330318,2.79929463481331,0.144694084190497,10.3176474015844,15.4960097053321
3126,14787,2762384,182951,0,"Classic Bank, National Association",Cameron,TX,76520,12/31/2016,N,3.69970156507585,1.07355326310643,-0.110159069696642,9.10954408631354,14.8835004522611
3127,0,3137729,59352,0,Citizens National Bank,Cameron,TX,76520,12/31/2016,N,2.69950884076531,0.880098807411318,1.78332166248379E-03,10.8521601851307,19.3039613447777
3133,0,1107492,871956,0,The First Bank of Celeste,Celeste,TX,75423,12/31/2016,NM,3.56879765862982,0.852292573877,0.018796992481203,8.9380674825256,17.9440468445023
3134,12529,2007610,749952,0,First Bank and Trust of Childress,Childress,TX,79201,12/31/2016,NM,3.11187232315124,0.848592443403659,-5.85144355112406E-03,10.2655501887748,20.7131491983191
3140,0,2952541,885252,0,Citizens Bank,Amarillo,TX,79110,12/31/2016,NM,4.51873665267297,2.22601638219401,-2.88858972047205E-02,9.69228868821231,11.748391818497
3144,0,2215451,799854,0,The City National Bank of Colorado City,Colorado City,TX,79512,12/31/2016,N,3.13203858034169,1.49260460308311,0.270877643565151,9.70441697413955,18.5249839607299
3145,0,2973238,949556,0,The Comanche National Bank,Comanche,TX,76442,12/31/2016,N,3.28544148886124,0.897011433905744,-2.88899462986881E-02,11.3977869662865,23.3874479450963
3149,0,1249280,767152,0,The First National Bank in Cooper,Cooper,TX,75432,12/31/2016,N,2.57810593116915,0.492103876798425,2.78136264518713E-02,12.4642944585,34.2017259978425
3158,0,1102161,901451,0,Citizens National Bank of Crosbyton,Crosbyton,TX,79322,12/31/2016,N,2.0957078247427,0.692836595804392,-2.35885218252798E-02,16.3253236370009,40.6019007391763
3161,13546,3220836,824653,0,Texas Heritage National Bank,Daingerfield,TX,75638,12/31/2016,N,4.09688107320233,1.29842309020072,8.99348871417094E-03,10.939579246952,14.5149403412536
3170,0,2344641,555256,0,Farmers and Merchants Bank,De Leon,TX,76444,12/31/2016,NM,3.60636358582268,0.131368262419258,2.09821316167152E-03,9.85246777781921,16.7569788141396
3178,0,0,583754,0,The Dublin National Bank,Dublin,TX,76446,12/31/2016,N,2.24090773688629,0.113680355420095,-0.355102172579656,12.2454249104348,51.3267326732673
3179,11421,2723648,651952,0,The First National Bank of Eagle Lake,Eagle Lake,TX,77434,12/31/2016,N,4.84173293561585,1.03820834902055,0.380739019955691,10.6300553035253,16.3877714150931
3182,0,0,594451,0,The First National Bank of Edgewood,Edgewood,TX,75117,12/31/2016,N,2.71605155655726,-6.43066139352432E-02,0,7.99259497746298,19.4368840919756
3183,0,3213922,938859,0,NewFirst National Bank,El Campo,TX,77437,12/31/2016,N,4.81189628617702,2.57810523754175,-8.48084405492832E-02,10.6395123609541,15.6849416411666
3184,0,2234863,665258,0,The First National Bank of Eldorado,Eldorado,TX,76936,12/31/2016,N,4.05720531973037,1.01430149281128,-1.35424284282658E-02,12.2101518327933,25.4571779295584
3190,0,0,379153,0,The First National Bank of Evant,Evant,TX,76525,12/31/2016,N,4.50294125239129,1.79203929601649,0.129591232227488,9.17289867284601,16.0381962864721
3193,0,0,441050,0,The Falls City National Bank,Falls City,TX,78113,12/31/2016,N,3.36211932504094,1.48085021932577,0.58531411857697,9.36322843478774,22.48331198166
3195,0,2112439,450753,1,Fayetteville Bank,Fayetteville,TX,78940,12/31/2016,NM,2.30826121306818,1.23039604668896,1.17204243463352E-02,9.95985304105929,27.1323603902102
3197,0,1104941,393252,0,The First National Bank of Floydada,Floydada,TX,79235,12/31/2016,N,3.54674408273326,1.81904876327211,8.87508320390504E-02,10.1673911206662,14.0715585203153
3206,0,1101726,514655,0,"Texas Gulf Bank, National Association",Houston,TX,77057,12/31/2016,N,3.77170107402896,1.13190456322464,7.72000639657673E-03,10.6706542243413,14.4240226628895
3210,0,1107522,253356,1,The Moody National Bank,Galveston,TX,77550,12/31/2016,N,3.43736989525774,1.07833445371505,0.174133917999012,13.1381746595263,18.3597054739901
3214,10765,3059773,322056,0,National Bank,Gatesville,TX,76528,12/31/2016,N,3.39545278076388,0.893365191093877,0.158289870944383,9.99181521858791,16.6812026963103
3217,0,1110193,324153,0,First National Bank of Giddings,Giddings,TX,78942,12/31/2016,N,3.50419051455176,1.01003650606128,-8.83321997367701E-03,10.90490125547,20.4335543274581
3218,0,1246515,445955,0,The First National Bank of Gilmer,Gilmer,TX,75644,12/31/2016,N,4.28662818769163,1.16756582655608,0.183034629016711,12.3116165023779,18.260517504913
3219,0,2839969,323651,0,"Gilmer National Bank, Gilmer, Texas",Gilmer,TX,75644,12/31/2016,N,3.47578399349455,0.968860043762769,0.319542949544911,12.5912181461294,22.1701411183882
3225,0,3831625,328357,0,"Titan Bank, N.A.",Mineral Wells,TX,76067,12/31/2016,N,4.28987135227784,1.0787218066264,0.665362189317197,10.5754470397876,21.3964052933044
3226,12657,1107700,327855,0,Ciera Bank,Graham,TX,76450,12/31/2016,SM,4.68418121801692,2.04377097287631,5.06042655347505E-04,11.9581415307794,15.077733290048
3228,0,1105528,329952,0,The First National Bank of Granbury,Granbury,TX,76048,12/31/2016,N,3.64321418324046,1.09400530754297,3.97442657046367E-02,10.6535382309672,19.8283328883187
3230,0,3188721,333856,0,Grandview Bank,Grandview,TX,76050,12/31/2016,NM,3.91525907703121,1.31740590375683,5.01574171245139E-02,9.18124314563924,17.1967042698187
3232,0,1137257,272151,0,The Granger National Bank,Granger,TX,76530,12/31/2016,N,3.05393324415152,0.731311771365625,4.47894893998208E-02,15.7565432863559,40.3535741737125
3237,0,1103234,460556,0,The State National Bank of Groom,Groom,TX,79039,12/31/2016,N,4.3581372428237,3.26303309803239E-02,-0.185120819669654,9.87245041299095,12.8697491489573
3244,0,1103225,464750,0,Hamlin National Bank,Hamlin,TX,79520,12/31/2016,N,3.09613511838598,0.531052982747587,2.17464520474764,17.3963662021521,32.4128000687714
3248,0,3828241,173959,0,The First National Bank of Hebbronville,Hebbronville,TX,78361,12/31/2016,N,3.14821395333096,1.59417750951569,0.151708054210345,12.7050312727638,38.040979999022
3250,0,1917600,56351,0,Citizens National Bank,Henderson,TX,75653,12/31/2016,N,3.26546813348989,0.729781903352139,0.107378404445353,8.3510916208486,14.0433510921983
3255,0,3220274,184656,0,The Citizens National Bank of Hillsboro,Hillsboro,TX,76645,12/31/2016,N,2.16099729725407,0.893868122597005,1.58588352214158E-02,10.6027172865677,27.4993562310701
3256,0,3412798,703552,0,"Horizon Bank, SSB",Austin,TX,78701,12/31/2016,SB,4.47160177460416,1.52849749038005,2.84275692354343E-02,8.45562562408272,11.6521466779859
3268,10026,1838068,849357,0,The First National Bank of Hughes Springs,Hughes Springs,TX,75656,12/31/2016,N,5.21319837621834,1.64763304326668,0.824936206890478,13.1263761331403,19.2078498626925
3269,10860,3018958,583352,0,First National Bank of Huntsville,Huntsville,TX,77340,12/31/2016,N,2.91034740796171,0.79598242753032,1.44398645278164E-02,10.5180973644308,21.583767518441
3275,10209,1104503,924058,0,The Jacksboro National Bank,Jacksboro,TX,76458,12/31/2016,N,3.71135902328388,1.2950429616426,0.28083362238777,10.4189418884409,19.0216744283763
3276,16121,3035227,548351,0,"Austin Bank, Texas National Association",Jacksonville,TX,75766,12/31/2016,N,4.32155886319737,1.15470357139723,0.215130554490044,12.5972790519089,17.4457952432093
3279,0,0,979759,0,The Karnes County National Bank of Karnes City,Karnes City,TX,78118,12/31/2016,N,2.78375261424452,0.953263849776543,0.620692737793381,10.1525887707282,23.2955205626051
3281,0,4805829,608451,0,The First National Bank of Kemp,Kemp,TX,75143,12/31/2016,N,3.45427716117371,0.21878190569458,-5.37141251621753E-02,10.2091260448812,20.4465505712707
3285,0,1108097,613950,1,First National Bank Texas,Killeen,TX,76541,12/31/2016,N,2.96236180784935,0.983414166973036,3.39352429523788,8.8188108126984,25.6499178494184
3286,0,1104325,556459,0,"Kleberg  Bank, N.A.",Kingsville,TX,78363,12/31/2016,N,3.89207723753395,1.03404854181149,0.251225471870224,9.00386635167614,15.1712876931153
3289,12036,3685109,792659,0,National Bank & Trust,La Grange,TX,78945,12/31/2016,N,2.27521171651718,0.826148224007289,8.50252829898098E-02,10.7913603610161,28.7621444870498
3292,0,0,623052,0,The Lamesa National Bank,Lamesa,TX,79331,12/31/2016,N,2.06435795708538,1.07856708121704,-0.16386003831804,10.2616447098052,18.9627350387803
3293,0,1100813,875758,1,First Texas Bank,Lampasas,TX,76550,12/31/2016,NM,2.6936988873187,0.344896801779126,-2.94890232781813E-02,11.5648371789595,24.6210964496376
3301,0,1233627,629353,0,The First Liberty National Bank,Liberty,TX,77575,12/31/2016,N,3.02181397148288,0.556003641474478,0.335954270695154,12.0187733448089,22.4632285045365
3302,0,1104071,809650,0,"Texana Bank, National Association",Linden,TX,75563,12/31/2016,N,4.87486656387143,-0.315498331979911,0.106129028288769,8.78436866067122,11.4562895138435
3303,0,0,811457,0,The First National Bank of Lipan,Lipan,TX,76462,12/31/2016,N,2.70633986087335,0.185133759140979,0,8.40351775161696,21.9112865768695
3304,0,3183959,1006951,0,AIMBank,Littlefield,TX,79339,12/31/2016,NM,3.8890259418218,1.0770052766772,0.442400343623961,9.19787083623854,12.3028437194508
3305,15937,2504285,630658,0,The First National Bank of Livingston,Livingston,TX,77351,12/31/2016,N,2.90652384723882,1.31202504356574,0.176734384135116,13.6696658097686,40.912775616083
3320,0,1918081,362856,0,"Big Bend Banks, N.A.",Marfa,TX,79843,12/31/2016,N,3.29140421055931,1.21834864707921,0,13.2588678036672,38.9616304224069
3325,0,4577984,369659,0,First National Bank of Central Texas,Waco,TX,76712,12/31/2016,N,3.86725233471506,1.97417633641512,1.47181783062651E-02,9.17273289375919,11.8393757847753
3327,14756,3026896,368054,0,Mason Bank,Mason,TX,76856,12/31/2016,SM,3.39976619548091,1.30134804453904,2.49926271749834E-03,16.4369763289227,37.6395923597974
3330,0,4619437,895055,0,The First National Bank of McGregor,Mc Gregor,TX,76657,12/31/2016,N,5.18898498120336,1.20011684422061,7.78547461118283E-02,9.13420072677924,12.3132518192169
3335,11790,1241211,373553,0,First Bank and Trust of Memphis,Memphis,TX,79245,12/31/2016,NM,3.36097818152324,1.3784833773974,-2.08841514351589E-03,12.0543716391157,15.8532412904784
3336,0,2291295,375650,0,Menard  Bank,Menard,TX,76859,12/31/2016,SM,3.21010698268735,0.709161423972599,0,12.7010446028851,23.4217972485121
3337,0,3305434,497954,0,Texas National Bank,Mercedes,TX,78570,12/31/2016,N,5.1262144909973,0.950741150263688,1.98321632357024E-02,9.06824317950054,13.0971664671221
3339,0,0,500256,0,The First National Bank of Mertzon,Mertzon,TX,76941,12/31/2016,N,1.92929531084579,0.558626002987596,4.52919063363377E-03,7.56337739586114,27.0808797784639
3342,0,2227481,414858,0,"Incommons Bank, N.A.",Mexia,TX,76667,12/31/2016,N,4.8509281352239,0.579916245228138,0.112273723337497,9.06571520008716,14.1343621177553
3351,0,3147353,108269,0,The First National Bank of Moody,Moody,TX,76557,12/31/2016,N,3.92732354996506,1.23197227750747,0,18.9143600373938,34.9208071165112
3355,10223,1132850,111661,0,The First National Bank of Mount Vernon,Mount Vernon,TX,75457,12/31/2016,N,2.62138286351184,0.916113794280468,3.67635622195011E-02,9.97483035280006,28.7958253517405
3358,14047,1103515,770068,0,The Morris County National Bank of Naples,Naples,TX,75568,12/31/2016,N,4.15111792258199,1.4328920206804,0.168059244537161,9.38317834348784,15.2710731526179
3363,0,3594890,774262,0,"CommunityBank of Texas, N.A.",Beaumont,TX,77706,12/31/2016,N,3.96501937985241,0.983281345971546,0.228692377713481,10.587665453492,13.827388914936
3368,0,4839310,958763,0,Normangee State Bank,Normangee,TX,77871,12/31/2016,NM,4.92900493151418,1.32815326399776,0.824904252185014,14.2100526445735,24.6290257095334
3376,0,3491869,780263,0,The Ozona National Bank,Ozona,TX,76943,12/31/2016,N,4.33135583881277,0.763968633716943,0.498247941826481,9.98167799068631,15.4118764614186
3377,0,2341565,1014965,0,The First National Bank of Paducah,Paducah,TX,79248,12/31/2016,N,3.32047823016224,0.234274873330792,-0.077246173900449,10.1694915254237,16.9615866696159
3384,11946,2465283,1669,0,The Liberty National Bank in Paris,Paris,TX,75460,12/31/2016,N,2.82270807015672,0.92430506227914,9.54376850949949E-02,16.1561699780459,38.6610185255646
3387,0,1108707,840363,0,FirstBank Southwest,Amarillo,TX,79120,12/31/2016,NM,3.0359172362255,0.742765125016864,0.426845015602797,8.98960357168844,14.8684852250483
3388,0,2454773,8462,0,The Perryton National Bank,Perryton,TX,79070,12/31/2016,N,2.71040533956083,1.17350630881107,5.75211715021561E-02,11.7528488341872,28.0558482613277
3389,10531,3353837,844567,0,Pointbank,Pilot Point,TX,76258,12/31/2016,SM,3.64597399591034,1.06615514240725,5.73912023828497E-02,10.1786946413582,17.2762933956912
3399,15546,2366755,919568,0,First Capital Bank,Quanah,TX,79252,12/31/2016,SM,5.5632719506549,0.450300691443024,0.390668601406407,9.90452975827747,13.3460918614021
3400,0,4215745,735067,0,"Texas Republic Bank, National Association",Frisco,TX,75034,12/31/2016,N,5.45833485240682,1.25373637695019,-6.66672000042667E-03,10.2808591742333,14.7879232195349
3401,0,3141034,644963,0,The First National Bank of Quitaque,Quitaque,TX,79255,12/31/2016,N,4.08137417182389,0.869120254994024,0.593913366966669,15.8498333660067,25.6528046421663
3402,0,3488681,24668,0,"BTH Bank, National Association",Quitman,TX,75783,12/31/2016,N,3.05555883708018,0.929766261789593,1.79313396377566E-02,11.6019525719985,14.8696144419423
3405,12836,3551080,26765,0,Vantage Bank Texas,San Antonio,TX,78216,12/31/2016,SM,4.02783728881773,1.70535494351129,9.57559197303764E-02,9.04092183666316,12.0789690731479
3430,0,1025541,697763,0,Westamerica Bank,San Rafael,CA,94901,12/31/2016,SM,2.78448805454917,1.15016978056251,4.31275995387793E-02,6.62944316669615,13.020103883302
3440,16087,2880626,783161,0,First Northern Bank of Dixon,Dixon,CA,95620,12/31/2016,NM,3.386536624698,0.748260747337104,0.023516968885503,8.01752923714584,12.9890754782821
3502,0,2320403,249564,0,The Merchants National Bank of Sacramento,Sacramento,CA,95814,12/31/2016,N,2.46969301754869,0.637247623290044,-2.78591885175569E-03,9.98817232508157,25.1605653663534
3510,0,1073757,480228,1,"Bank of America, National Association",Charlotte,NC,28202,12/31/2016,N,2.93042383279102,1.18744082853979,0.425976310220683,9.29667925634015,13.9033380734975
3511,0,1120754,451965,1,"Wells Fargo Bank, National Association",Sioux Falls,SD,57104,12/31/2016,N,2.96096255080658,1.19460980500018,0.351126555347985,7.71205302462958,12.698015144886
